name,continue_drop,student_id,gender, grade,class,Chinese_marks,english_marks,math_marks
骆夕娅,1,1604870,0,5,17,78.96,28.7,9.4
沈欢榕,1,1604871,0,5,17,75.75,33.8,39.3
卜欢,1,1604872,1,5,17,78.29,23.8,42.3
项炎元,1,1604873,0,5,17,86.45,51.9,63.1
锺盛,1,1604874,0,5,17,84.31,55.9,43.3
茅竹克,1,1604875,1,5,17,75.68,26,12.6
邱倩冠,1,1604876,1,5,18,78.34,72.7,53.9
成璐,1,1604877,0,5,18,78.95,40.5,16.7
莫茜岚,1,1604878,0,5,18,81.38,97.7,79.7
席允冠,1,1604879,0,5,18,77.92,63.6,56.2
宋盛,1,1604880,1,5,18,85.11,49.2,51.3
史朋露,1,1604881,0,5,18,78.22,70.6,73.7
秦奕霄,1,1604882,1,5,18,87.08,62.1,43.6
莫轮,1,1604883,1,5,18,79.42,58.2,51
喻思佳,1,1604884,0,5,18,76.47,46.3,36.1
吕欢,1,1604885,0,5,18,77.81,37.9,36.5
夏凡兰,1,1604886,1,5,18,88.02,82.3,66.3
罗咏英,1,1604887,1,5,18,77.51,40.6,63.5
姜瑶,1,1604888,0,5,18,74.44,70.9,56.2
贝琬艳,1,1604889,1,5,18,89.98,52.3,47.8
闵艳融,1,1604890,0,5,18,82.57,63.9,56.3
计馨亮,1,1604891,1,5,18,84.46,52.4,55.2
郝皑梁,1,1604892,1,5,18,80.27,36.4,56.2
周涵琦,1,1604893,1,5,18,77.76,56.3,61.1
郝朋君,1,1604894,0,5,18,82.43,86.8,84.8
危媛艳,1,1604895,1,5,18,72.9,75.7,91.6
俞榕泽,0,1604896,1,5,18,72.17,66.2,68.5
苗沫,1,1604897,1,5,18,78.9,51.8,17.3
项珍苑,1,1604898,1,5,18,79.46,83,68.6
章时霞,1,1604899,0,5,18,70.72,21.4,34.2
平云贞,1,1604900,1,5,18,71.39,73.1,67.1
伏玲苑,1,1604901,1,5,18,79.24,45.7,58.1
苏蕊允,1,1604902,0,5,18,77.02,24,12.4
花亮,1,1604903,0,5,18,75.69,57.3,35.7
伍秀凡,0,1604904,0,5,18,84.7,21.6,38.9
闵菲苑,1,1604905,0,5,18,88.54,57.1,44.2
锺佩宏,1,1604906,0,5,18,79.48,74.4,49.9
潘娟文,1,1604907,0,5,18,89.45,44,36.6
尤吉茜,1,1604908,0,5,18,89.01,71.9,57.5
谈行琳,1,1604909,1,5,18,75.67,62.8,62.1
费君雪,1,1604910,1,5,18,80.12,63.2,34
章华丽,1,1604911,0,5,18,76.92,65.9,40.8
童琳,1,1604912,0,5,18,81.44,61.5,37.3
袁钧,1,1604913,1,5,18,87.62,51,29.4
樊晗嫣,1,1604914,1,5,18,75.89,89.1,80.2
锺鹏娅,1,1604915,1,5,18,82.27,16,11.3
邹雅清,1,1604916,1,5,18,84.34,51.8,45.6
萧启茹,1,1604917,1,5,18,80.47,35.2,40
纪艳,1,1604918,1,5,18,89.3,41.3,45.8
冯环晨,1,1604919,1,5,18,72.24,84.6,82.4
韦婉源,1,1604920,0,5,18,81.8,42,44
薛妹凤,1,1604921,1,5,18,71.76,85.4,76.6
黄吉轮,1,1604922,1,5,18,88.98,44.3,66.7
卢馨婉,1,1604923,1,5,18,85.04,44.1,2.3
许艳,1,1604924,1,5,18,87.36,65.4,44.7
颜欢建,1,1604925,1,5,18,88.27,75.3,85.1
傅娅吉,1,1604926,1,5,18,70.18,23.8,31.6
顾悦,1,1604927,1,5,18,71.41,24.8,22.9
万文旭,1,1604928,1,5,18,86.37,26.7,20.9
季园悦,1,1604929,1,5,18,86.92,62.3,58.2
时琦,1,1604930,0,5,18,77.71,33.2,47.8
郑柔策,0,1604931,0,5,18,87.02,51.1,59.4
施英子,1,1604932,1,5,18,82.25,55.1,64.2
麻荷珍,1,1604933,0,5,18,75.83,69.7,51.9
韦飘冠,1,1604934,0,5,18,85.19,64.7,76.6
酆雨爽,1,1604935,0,5,18,77.18,49.7,39
陶建岚,1,1604936,1,5,19,83.09,80.6,49
夏霭冠,1,1604937,1,5,19,75.17,14.7,69.1
明欢美,1,1604938,1,5,19,88.07,27.1,26.6
李姣淳,1,1604939,1,5,19,83.1,82.8,103.2
姜若,1,1604940,0,5,19,77.37,59.3,46.4
鲁贞琳,1,1604941,0,5,19,89.86,27,19.8
莫淳凝,0,1604942,0,5,19,73.24,47.2,13.4
胡楠美,1,1604943,1,5,19,74.14,45.5,56.9
尤环晓,1,1604944,1,5,19,70.07,84.9,68.1
谈晴,1,1604945,0,5,19,80.14,37.9,46.1
卞艳蓓,1,1604946,1,5,19,78.07,60,51.1
昝雪筠,1,1604947,0,5,19,71.6,85.9,89.6
廉若奇,0,1604948,0,5,19,81.71,79.8,40.8
姚全媛,1,1604949,0,5,19,89.85,48,16.3
袁育黛,1,1604950,1,5,19,82.65,41.1,64.9
韩言雄,1,1604951,1,5,19,87.5,64.3,44.2
蔡风融,1,1604952,0,5,19,72.12,26.5,69.4
米梦莉,1,1604953,0,5,19,86.48,35.3,69.9
韩清凝,1,1604954,1,5,19,82.21,40.3,51.1
卞雁佳,1,1604955,1,5,19,80.75,14.6,30.1
于钧涵,1,1604956,1,5,19,76.19,34.7,65.9
舒静炎,1,1604957,1,5,19,75.47,17.3,22.6
莫旭珊,1,1604958,0,5,19,70.44,27.7,55.1
卢薇致,1,1604959,0,5,19,86.35,44.2,43.7
管珍炎,0,1604960,0,5,19,72.14,101,74.9
常茜钧,1,1604961,1,5,19,84.17,64.2,47.8
童策璧,1,1604962,0,5,19,86.74,42.9,32.3
华竹育,1,1604963,0,5,19,86.97,88.5,63.3
卫霭,1,1604964,0,5,19,74.79,28.3,33.7
沈亮浩,1,1604965,0,5,19,80.1,35.1,34.4
卜琦,1,1604966,1,5,19,73.2,7.7,18.3
云云丽,1,1604967,0,5,19,78.62,51.4,40.9
孟毓丽,1,1604968,1,5,19,79.75,51.2,29
麻冰茗,1,1604969,1,5,19,75.4,66.6,60.2
严铎蓉,1,1604970,1,5,19,87.43,52.6,37.8
骆洁,1,1604971,0,5,19,86.84,61.4,53.6
张婵奕,1,1604972,1,5,19,77.84,51.9,59.4
罗婵家,1,1604973,1,5,19,70.65,52.5,17.7
项希克,1,1604974,0,5,19,78.32,45.7,48
任晗芳,1,1604975,1,5,19,87.44,72.8,82.1
谢晓,1,1604976,0,5,19,79.88,32.2,41.8
鲍莹婉,1,1604977,0,5,19,89.73,66.4,75.7
朱媛漩,1,1604978,0,5,19,79.38,56.6,13.3
苏霄英,1,1604979,1,5,19,74.73,49.5,56.6
苗凝馨,1,1604980,0,5,19,85.55,59.8,41.3
史秋玲,1,1604981,0,5,19,86.92,52.4,46.1
谢茜,1,1604982,1,5,19,81.52,67.2,74.2
施素君,0,1604983,1,5,19,78.19,52.3,50.3
狄霭梦,1,1604984,0,5,19,81.82,40.8,32
韦倩瑶,1,1604985,0,5,19,81.24,48.5,30.6
霍月,1,1604986,1,5,19,76.11,50.7,10.7
席爱鹏,1,1604987,0,5,19,87.51,42.6,38
谢柔固,1,1604988,1,5,19,72.57,66.9,74.6
吴怡,0,1604989,0,5,19,89.1,75.8,68.1
樊悦,1,1604990,0,5,19,85.62,61.5,89.5
云苑婉,1,1604991,1,5,19,79.66,75.9,13.2
贾夕伯,1,1604992,1,5,19,88.54,46,45.6
陶炎沫,1,1604993,1,5,19,74.2,57.4,44.4
滕涵,1,1604994,1,5,19,88.17,55.6,30.4
齐子叶,1,1604995,0,5,19,85.9,70.3,36.2
方纯,1,1604996,1,5,19,74.65,66.3,51.9
柏艳灵,1,1604997,1,5,19,76.99,70.1,77.9
傅竹仪,1,1604998,1,5,19,73.5,55.8,56.7
严倩,1,1604999,0,5,19,82.91,53.3,39.1
屈美蕊,1,1605000,0,5,19,81.11,37.3,35.5
邬瑛月,1,1505001,0,6,1,85.68,61.1,38
褚泓枝,1,1505002,0,6,1,80.62,47.4,30.4
董娟霭,1,1505003,1,6,1,80.9,67.7,59.9
李亚梦,1,1505004,1,6,1,72.53,47.5,44.9
马蓓莲,1,1505005,1,6,1,75.39,62.6,56.3
贾茜荷,1,1505006,1,6,1,85.13,58.8,41.2
骆勤,1,1505007,1,6,1,80.31,85.5,56.6
湛憧,1,1505008,0,6,1,73.36,62.5,36.6
毛弘融,1,1505009,0,6,1,87.85,65.6,62.5
马亨茗,0,1505010,0,6,1,71.81,46.7,30.1
奚文可,1,1505011,1,6,1,87.45,41.1,8
凤莎荷,0,1505012,0,6,1,75.81,69.9,62.3
马瑶,1,1505013,0,6,1,77.71,60.1,44.3
安士斌,1,1505014,1,6,1,77.06,59.6,47.5
祁琴,0,1505015,1,6,1,87.55,67.4,15.7
褚鸣凤,1,1505016,0,6,1,75.27,53.7,38.9
孟一,1,1505017,1,6,1,85.44,40.6,66.1
常悦,1,1505018,1,6,1,78.28,31.9,65.6
韦蓉弘,1,1505019,0,6,1,77.85,60,22.9
章怡筠,1,1505020,1,6,1,75.61,47.8,28.3
平云莲,1,1505021,1,6,1,87.11,63.6,64
吴莹雪,1,1505022,1,6,1,80,63.2,66.2
袁舒,1,1505023,0,6,1,82.36,46.4,35.1
袁素,1,1505024,1,6,1,81.02,54.6,48
阮盛铭,1,1505025,1,6,1,70.13,59.7,54.4
杜瑗素,1,1505026,1,6,1,89.21,62.5,77.9
施枝,1,1505027,0,6,1,83.3,44.5,29.9
茅飘娜,0,1505028,0,6,1,73.47,82,55.1
计昭羽,1,1505029,1,6,1,75.71,53.5,41.7
陈璧钊,1,1505030,1,6,1,81.09,39.3,39.8
顾璐子,1,1505031,1,6,1,88.57,68.5,39.3
狄玉,1,1505032,0,6,1,87.1,43.2,51.9
梁宁琳,1,1505033,0,6,1,81.56,47.8,20.6
蔡妤柏,1,1505034,0,6,1,75.4,94.9,70.8
方珍园,1,1505035,0,6,1,79.39,76.7,77.7
孙珊凤,1,1505036,1,6,1,81.57,56.3,54.4
卞香,1,1505037,1,6,1,77.49,73.8,86.3
鲍漩,1,1505038,1,6,1,76.31,51.1,39
支园,1,1505039,1,6,1,82.33,56.9,35.2
臧一玉,1,1505040,1,6,1,73.92,57.6,59
卢雄育,1,1505041,1,6,1,82.61,88.2,75.7
吴咏,1,1505042,0,6,1,87.9,89.9,74.4
屈秀美,1,1505043,1,6,1,78.21,61.4,63.9
马晶,1,1505044,0,6,1,86.93,67.9,55
常融,1,1505045,0,6,1,77.96,79.3,67
虞枝航,1,1505046,0,6,1,74.12,53.6,58.4
计亚辰,1,1505047,0,6,1,88.51,48.3,68.7
项月晴,1,1505048,1,6,1,74.49,61.1,43.4
萧薇,1,1505049,1,6,1,88.38,44.8,33.6
刁茜钧,1,1505050,1,6,1,77.94,42.4,44.3
卢露彤,1,1505051,1,6,1,83.97,44,51
江伯瑛,1,1505052,0,6,1,79.25,57.2,65.3
郎可舒,1,1505053,0,6,1,86.8,64.8,58.6
祁莹慧,1,1505054,0,6,1,80.32,53.8,34.7
郝时影,1,1505055,0,6,1,84.2,76.7,54.2
汪珍飘,1,1505056,0,6,1,87.84,79.8,81.9
许憧若,1,1505057,1,6,2,87.36,76.4,67.6
张珍奕,1,1505058,1,6,2,87.02,53.3,41.6
明筠淇,1,1505059,0,6,2,80.22,74.1,49.5
唐艳月,1,1505060,1,6,2,70.68,66.7,57.6
康莹,1,1505061,0,6,2,89.49,46.5,27.7
凌洁凡,1,1505062,1,6,2,80.29,53.8,40.1
廉可青,1,1505063,0,6,2,89.8,75.1,62.6
邵月,1,1505064,0,6,2,75.3,83.1,41.3
金瑶,1,1505065,1,6,2,85.9,54.7,32.8
时竹晨,1,1505066,1,6,2,74.89,44.6,50.3
马娟姣,1,1505067,1,6,2,79.56,93.9,94.8
滕伊鹏,1,1505068,1,6,2,77.29,53.2,40.4
秦莹纨,1,1505069,1,6,2,86.12,72.7,66.6
杜鸣,1,1505070,1,6,2,74.16,48.3,23.5
方泽冠,1,1505071,0,6,2,79.31,64.3,34.7
邵筠蕊,0,1505072,0,6,2,80.83,71.1,64
于全珊,1,1505073,1,6,2,86.21,55.8,28.4
明嘉瑶,1,1505074,1,6,2,73.3,43.2,22.7
毛淇爱,1,1505075,0,6,2,74.59,47.9,14.8
袁凤克,1,1505076,1,6,2,89.22,58.2,38.9
强晴,1,1505077,0,6,2,73.34,69.8,48.2
苗蓉倩,1,1505078,0,6,2,73.86,69.6,61.3
尹昭雪,1,1505079,1,6,2,79.5,54.4,50
伏以全,1,1505080,1,6,2,72.13,56.2,47.4
尤珠晴,1,1505081,1,6,2,84.49,63.5,46
袁一,1,1505082,0,6,2,70.22,57.3,35.7
梁爽,1,1505083,1,6,2,87.73,77.8,53.1
夏珍启,1,1505084,0,6,2,71.59,86.5,79
贾憧晨,1,1505085,1,6,2,83.52,84.8,68.4
熊荷柏,1,1505086,1,6,2,79,98.5,88.5
童霄,1,1505087,1,6,2,70.59,86.9,74
邬荣雅,1,1505088,1,6,2,78.43,56.8,15.2
葛轮玉,1,1505089,1,6,2,71.52,61.1,41.3
蓝奇莹,1,1505090,0,6,2,71.07,25.5,47.4
祁珍嫣,1,1505091,0,6,2,83.45,48.1,75.7
姚萍欣,1,1505092,1,6,2,88.89,80.4,64.6
费叶,1,1505093,1,6,2,86.75,55.4,73
费柏,0,1505094,1,6,2,85.53,94.7,69.7
强芳蕊,1,1505095,0,6,2,84.22,42.9,27.5
童依,1,1505096,1,6,2,78.06,56.4,53.1
舒莹琪,1,1505097,0,6,2,79.72,73.4,93.5
穆瑶霄,1,1505098,0,6,2,77.33,45,44.7
于轮,1,1505099,1,6,2,79.72,55.9,44.4
喻仪榕,1,1505100,0,6,2,81.53,66.7,79.4
江秀,1,1505101,0,6,2,74.37,64.9,73.7
杨叶寒,1,1505102,0,6,2,84.04,60,63.1
伏鹏,1,1505103,1,6,2,70.85,53.2,59.4
陶钧淇,1,1505104,0,6,2,77.59,46.4,23.6
麻黛,1,1505105,0,6,3,71.33,83.6,73.7
昝腾盛,1,1505106,0,6,3,71.56,74.7,77.8
宋柔悦,1,1505107,1,6,3,87.29,63.2,38.6
杨晓荣,1,1505108,1,6,3,78.19,81,61
戴勤,1,1505109,0,6,3,75.66,56.7,67.4
禹萍,1,1505110,1,6,3,77.83,50,49.4
邬泓,1,1505111,0,6,3,84.01,43.6,42.2
强影,1,1505112,0,6,3,84.73,31,6.8
倪萱,1,1505113,0,6,3,80.11,60.1,21.2
蔡德茹,1,1505114,1,6,3,77.14,28.9,33.2
俞思,1,1505115,1,6,3,86.39,55.1,51.1
昝昭纯,1,1505116,1,6,3,80.49,89.1,59.2
湛行,1,1505117,1,6,3,71.72,24,27.4
方素云,1,1505118,0,6,3,88.14,60.8,40.4
郑钊,1,1505119,0,6,3,75.25,75.3,37
汪依,1,1505120,1,6,3,89.49,51,18.6
萧瑶,1,1505121,0,6,3,88.2,56,23.6
酆茹灵,1,1505122,1,6,3,71.16,92,100.2
锺乐雅,1,1505123,1,6,3,77.22,50.8,19.4
明伦瑶,1,1505124,0,6,3,73.66,57.5,50.4
水朗铭,1,1505125,0,6,3,89.96,81.8,79
施月宇,1,1505126,1,6,3,79.95,81.4,70.3
胡婷筠,1,1505127,1,6,3,72.45,44.4,11.4
施蓓行,1,1505128,0,6,3,72.37,75.4,48.1
高瑶凤,1,1505129,0,6,3,70.55,90.1,64.2
和萍淳,1,1505130,1,6,3,84.53,74.5,88.5
傅致媛,1,1505131,1,6,3,71.33,58.1,44.8
方瑗玉,1,1505132,0,6,3,84.25,59.4,52.3
王悦佩,1,1505133,1,6,3,88.99,72.8,57.8
董茜爽,1,1505134,0,6,3,78.64,56.8,52.2
傅咏婵,1,1505135,1,6,3,86.84,51.7,14.3
强以,1,1505136,0,6,3,76.66,64.6,77.2
滕妹梁,1,1505137,0,6,3,79.83,57,35.3
昭茗,1,1505138,0,6,3,70.08,29.6,34.6
施芸策,1,1505139,1,6,3,80.68,57.8,35.4
汪铎悦,1,1505140,1,6,3,74.51,49.6,41.8
伍倩奇,1,1505141,0,6,3,86.66,62.3,26.6
胡婉韵,1,1505142,0,6,3,82.18,40.1,52.1
章伊,1,1505143,0,6,3,87.97,22.7,35.7
卢时泓,1,1505144,0,6,3,75.15,42,17.2
杜雪,1,1505145,1,6,3,84.83,58.4,85.1
苏英澜,1,1505146,0,6,3,84.03,46,67.4
吴奇,1,1505147,1,6,3,70.71,71.3,78.2
严冰云,1,1505148,1,6,3,76.77,70.4,95.1
黄馨,1,1505149,1,6,3,85.1,53.7,54.7
席一德,1,1505150,1,6,3,76.99,54.4,64.6
毕香旭,1,1505151,1,6,3,86.62,45.1,39.1
宋可盛,1,1505152,0,6,3,86.36,64.5,74.5
卞若英,1,1505153,0,6,3,73.56,37.4,46.3
屈霄乐,1,1505154,0,6,3,83.41,53,56.2
蔡莹鹏,1,1505155,1,6,3,74.44,56.7,83
戴柏,1,1505156,0,6,3,89.86,65.5,78.8
元枝勤,1,1505157,0,6,3,77.2,34.7,57.6
狄蕊娜,1,1505158,1,6,4,78.65,53.7,54.3
卢寒固,1,1505159,1,6,4,84.16,45.6,84.7
苏娅,1,1505160,0,6,4,78.12,38.4,47.2
韩致环,1,1505161,0,6,4,70.13,50.2,73
史奇晨,1,1505162,0,6,4,83.33,52,48.5
安亮浩,1,1505163,1,6,4,87.81,49.4,47.4
胡伯冠,1,1505164,1,6,4,74.8,69.1,77.4
韩霞雄,1,1505165,0,6,4,86.37,38.3,25.7
俞凤希,1,1505166,0,6,4,80.77,51.3,72
朱凡启,1,1505167,0,6,4,85.57,40.3,50.3
茅慧仪,1,1505168,0,6,4,77.71,84.1,65.5
臧欢亮,1,1505169,0,6,4,73.6,55.2,58.4
张荣茗,1,1505170,0,6,4,74.01,75.9,83.8
戚荔毓,1,1505171,1,6,4,86.37,74.5,99.9
金浩怡,1,1505172,1,6,4,83.38,72,76.3
花影,0,1505173,0,6,4,77.42,49.5,43.8
郭眉夕,1,1505174,0,6,4,89.21,80.7,89.5
安梁,1,1505175,1,6,4,77.05,39.7,56.5
虞泽淑,1,1505176,0,6,4,81.92,59.7,103
骆宜,1,1505177,0,6,4,82.71,59.9,40.1
郝芝纯,1,1505178,1,6,4,72.6,56.1,63.2
米倩怡,1,1505179,1,6,4,75.14,56.2,76.2
贝羽蓉,1,1505180,1,6,4,88.61,53.5,45.3
伍霄琳,1,1505181,1,6,4,81.73,93.7,91.3
葛宜雪,1,1505182,1,6,4,86.23,66.6,83.3
颜叶宜,1,1505183,1,6,4,71.12,66.2,73.6
赵美若,1,1505184,1,6,4,76.73,46.8,66.6
郑露露,1,1505185,0,6,4,84.51,62.2,68.2
黄贞,1,1505186,1,6,4,77.24,66,35.4
舒慧,1,1505187,1,6,4,76.82,47.4,78.1
皮娴,1,1505188,0,6,4,76.1,43.4,34.3
计铎,1,1505189,1,6,4,70.18,35.5,38.8
管全真,0,1505190,1,6,4,81.25,31.7,64.6
周旭叶,1,1505191,1,6,4,82.91,64.4,89
董妍媛,1,1505192,1,6,4,72.69,48.3,33.5
云云岚,1,1505193,1,6,4,70.93,44.8,73.3
常晗朋,1,1505194,1,6,4,81.69,92.1,70.9
乐飘,1,1505195,0,6,4,81.84,44.5,63.2
郑宏,1,1505196,0,6,4,70.14,80.6,96.6
岑月妍,1,1505197,1,6,4,80.7,39.9,40.9
平瑛思,1,1505198,0,6,4,79.95,40.9,50.5
夏翰树,1,1505199,1,6,4,77.78,55.3,65.5
谈媛若,1,1505200,1,6,4,88.4,61.4,67.4
尹纨轮,0,1505201,0,6,5,79.14,55.6,72.5
沈纨寒,1,1505202,0,6,5,82.31,61.1,45.4
姜铭,1,1505203,1,6,5,81.43,57.1,70.7
沈咏倩,1,1505204,1,6,5,71.35,35.3,43.4
康雪泓,1,1505205,1,6,5,78.98,28.8,54.7
严雪元,1,1505206,0,6,5,88.33,75.5,76.8
云浩,1,1505207,1,6,5,70.51,67,86.2
冯晓之,1,1505208,0,6,5,85.52,43.5,86.5
苏倩嘉,1,1505209,0,6,5,89.05,61.1,53.4
宋克,1,1505210,1,6,5,75.14,54.2,60.9
臧珠,1,1505211,1,6,5,76.49,40.2,17.4
郭凝,1,1505212,0,6,5,87.86,82.7,89.6
吕静弘,1,1505213,0,6,5,88.81,61.5,37.6
娄滢叶,1,1505214,1,6,5,77.57,46.3,57.1
闵爽华,1,1505215,1,6,5,70.62,62.5,73.9
梁婵谦,1,1505216,1,6,5,80.78,71.4,67.9
滕炎淇,1,1505217,1,6,5,81.51,62.6,62.8
傅莹倩,1,1505218,1,6,5,76.61,30.2,34.9
邵镇丽,1,1505219,1,6,5,86.39,85.5,80.8
尤娅,1,1505220,1,6,5,73.54,68.4,21.4
柏淑颖,1,1505221,1,6,5,83.72,21.4,13.7
梁倩爽,1,1505222,1,6,5,83.78,73.2,79.4
万铭慧,1,1505223,1,6,5,81.35,31.8,76.3
颜钊行,1,1505224,1,6,5,75.4,52.2,52.3
韩爱宜,1,1505225,1,6,5,84.7,60.2,56.4
支雅,1,1505226,0,6,5,87.11,36.3,25
卞珍,1,1505227,0,6,5,84.34,38,32.1
万惠,1,1505228,0,6,5,75.35,30.9,63.8
常丹梦,1,1505229,1,6,5,74.88,33,62.8
卞妍,1,1505230,1,6,5,71.41,72.2,76.4
孟娅月,1,1505231,0,6,5,79.93,57.3,55.8
顾荔吉,1,1505232,1,6,5,88.68,45.6,71.1
莫韵维,1,1505233,0,6,5,78.29,45,46.2
季航丽,1,1505234,0,6,5,71.89,65,92.6
邱鹏,1,1505235,1,6,5,84,51.2,40.5
任函,1,1505236,0,6,5,81.84,51.3,80
毕奕鹏,1,1505237,0,6,5,75.07,68.7,14.2
鲍聪巧,1,1505238,1,6,5,81.45,88.9,73.7
葛树希,1,1505239,0,6,5,88.79,30.2,37.2
平茜欣,1,1505240,1,6,5,79.59,46.2,32
万钊,1,1505241,1,6,5,88.76,50.6,51.7
于怡素,1,1505242,1,6,5,86.22,64.2,60.2
柯蕊茜,1,1505243,1,6,5,74.2,46.8,53.8
潘筠华,1,1505244,1,6,5,80.16,33.5,10.4
谈怡,1,1505245,0,6,5,72.92,57.3,50.2
薛梁晗,1,1505246,1,6,5,79.95,26,29.6
舒思,1,1505247,0,6,5,88.62,28.5,61.2
明克,1,1505248,1,6,5,87.58,31.7,20.1
皮真黛,1,1505249,0,6,5,71.71,52.9,41.4
骆锦瑾,0,1505250,0,6,5,79.15,52.1,35.9
蒋云铎,1,1505251,1,6,5,78.7,35.4,9.9
樊腾悦,1,1505252,1,6,5,86.11,28.7,9.4
苗钊鸣,1,1505253,0,6,5,88.83,33.8,39.3
徐柏荷,1,1505254,0,6,5,73.37,23.8,42.3
姜园怡,1,1505255,0,6,5,76.88,51.9,63.1
韩灵翔,1,1505256,1,6,6,74.26,55.9,43.3
时倩悦,1,1505257,0,6,6,76.61,26,12.6
昌瑾眉,1,1505258,0,6,6,79.57,72.7,53.9
吕镇滢,1,1505259,0,6,6,87.62,40.5,16.7
计珍,1,1505260,1,6,6,72.67,97.7,79.7
支美茜,1,1505261,1,6,6,78.14,63.6,56.2
葛淇建,1,1505262,0,6,6,72.1,49.2,51.3
宋瑾,1,1505263,1,6,6,72.2,70.6,73.7
曹寒霞,1,1505264,0,6,6,73.49,62.1,43.6
周凤荣,1,1505265,1,6,6,72.76,58.2,51
杨士克,1,1505266,0,6,6,82.96,46.3,36.1
葛致倩,1,1505267,1,6,6,76.94,37.9,36.5
娄瑾希,1,1505268,1,6,6,70.89,82.3,66.3
柳维晓,1,1505269,0,6,6,88.41,40.6,63.5
高娟,1,1505270,1,6,6,81.55,70.9,56.2
韦霭倩,1,1505271,1,6,6,86.1,52.3,47.8
祝瑶,1,1505272,1,6,6,81.88,63.9,56.3
乐维玲,1,1505273,1,6,6,70.95,52.4,55.2
郭辰洁,1,1505274,0,6,6,80.65,36.4,56.2
席荔伊,1,1505275,1,6,6,74.86,56.3,61.1
樊淇洁,1,1505276,1,6,6,82,86.8,84.8
孟慧致,1,1505277,0,6,6,86.06,75.7,91.6
于静,0,1505278,1,6,6,73.72,66.2,68.5
酆吉悦,1,1505279,0,6,6,84.57,51.8,17.3
岑霭,1,1505280,1,6,6,85.9,83,68.6
汪园嫣,1,1505281,0,6,6,84.37,21.4,34.2
祁玉,1,1505282,0,6,6,71.16,73.1,67.1
锺宁妹,1,1505283,1,6,6,82.54,45.7,58.1
吕爽育,1,1505284,1,6,6,73.98,24,12.4
樊茜,1,1505285,0,6,6,87.5,57.3,35.7
舒萍雪,0,1505286,0,6,6,87.83,21.6,38.9
杜皑,1,1505287,0,6,6,75.25,57.1,44.2
葛憧珍,1,1505288,1,6,6,84.13,74.4,49.9
江萍怡,1,1505289,0,6,6,79.95,44,36.6
吕雪,1,1505290,0,6,6,89.69,71.9,57.5
奚悦茗,1,1505291,0,6,6,82.19,62.8,62.1
霍夕影,1,1505292,1,6,6,70.63,63.2,34
和若夕,1,1505293,1,6,6,76.99,65.9,40.8
卢环茜,1,1505294,0,6,6,87.28,61.5,37.3
盛环元,1,1505295,1,6,6,86.05,51,29.4
陈萱,1,1505296,0,6,6,72.67,89.1,80.2
梁姣晨,1,1505297,0,6,6,74.23,16,11.3
悦弘,1,1505298,0,6,6,75.92,51.8,45.6
江芸蓉,1,1505299,1,6,6,82.2,35.2,40
廉萱,1,1505300,0,6,6,82.88,41.3,45.8
夏德岚,1,1505301,1,6,6,83.64,84.6,82.4
罗清维,1,1505302,0,6,6,70.31,42,44
莫铎,1,1505303,1,6,7,77.95,85.4,76.6
贾卿玲,1,1505304,1,6,7,71.46,44.3,66.7
褚乐仪,1,1505305,1,6,7,79.41,44.1,2.3
彭云彤,1,1505306,0,6,7,71.2,65.4,44.7
平瑶,1,1505307,0,6,7,81.07,75.3,85.1
康寒宜,1,1505308,0,6,7,88.47,23.8,31.6
茅瑛眉,1,1505309,0,6,7,75.86,24.8,22.9
席若,1,1505310,0,6,7,82.16,26.7,20.9
殷奕,1,1505311,1,6,7,77.79,62.3,58.2
盛克枫,1,1505312,0,6,7,81.23,33.2,47.8
水岚梁,0,1505313,1,6,7,78.16,51.1,59.4
霍勤,1,1505314,0,6,7,82.16,55.1,64.2
汤茜辰,1,1505315,1,6,7,82.57,69.7,51.9
余锦,1,1505316,0,6,7,75.13,64.7,76.6
柏言,1,1505317,0,6,7,84.94,49.7,39
倪茜霭,1,1505318,1,6,7,88.35,80.6,49
谢乐,1,1505319,0,6,7,76.73,14.7,69.1
舒以亮,1,1505320,0,6,7,70.22,27.1,26.6
江爽宇,1,1505321,0,6,7,73.66,82.8,103.2
鲍璧元,1,1505322,1,6,7,83.47,59.3,46.4
华士涵,1,1505323,1,6,7,73.07,27,19.8
张澜丽,0,1505324,0,6,7,76.79,47.2,13.4
禹琳,1,1505325,1,6,7,86.04,45.5,56.9
华源融,1,1505326,1,6,7,77.3,84.9,68.1
齐启元,1,1505327,0,6,7,84.3,37.9,46.1
伏蓉清,1,1505328,0,6,7,73.95,60,51.1
沈嫣宏,1,1505329,1,6,7,74.07,85.9,89.6
和风谦,0,1505330,1,6,7,75.72,79.8,40.8
魏文鹏,1,1505331,0,6,7,77.34,48,16.3
苗翰瑛,1,1505332,0,6,7,71.02,41.1,64.9
倪苑,1,1505333,0,6,7,70.87,64.3,44.2
支德全,1,1505334,1,6,7,87.42,26.5,69.4
邱寒,1,1505335,0,6,7,89.69,35.3,69.9
元枝全,1,1505336,0,6,7,89.22,40.3,51.1
岑瑶琛,1,1505337,0,6,7,89.16,14.6,30.1
成荷克,1,1505338,0,6,7,75.28,34.7,65.9
凌苑瑶,1,1505339,1,6,7,86.3,17.3,22.6
于策,1,1505340,0,6,7,83.8,27.7,55.1
阮巧行,1,1505341,0,6,7,71.72,44.2,43.7
茅辰柏,0,1505342,1,6,7,72.04,101,74.9
